name,review_text
Rayyan Restaurant,"Lunch today was amazing, very nice restaurant. Ugali, beef stew, lamb and rice. Super nice staff and the food is so so good."
Rayyan Restaurant,amazing and must be tried. The food is so delicious and fresh. Proportions are so big and you wouldnt he able to finish it all. Customer service is incredible. Will repeat many times. Highly recommended.
Rayyan Restaurant,"Absolutely amazing. If youve never eaten here, please give them a chance- you wont regret it! Super friendly staff as well and very clean restaurant."
Rayyan Restaurant,"You definitely must try this restaurant! Food was delicious and hot! Service was fantastic for our pick up! Also really enjoyed the Somali tea, strong cinnamon flavour was so yummy. We will definitely be returning! Thank you Rayyan Restaurant!"
Rayyan Restaurant,"You can tell the owners care because the service awesome and the food was amazing. The owners, Jamal and Noor, are a son and father who started the restaurant together and theyre so great and friendly."
Rayyan Restaurant,This is by far the best and most authentic east African-Canadian restaurant. The taste and services have always been the same. I recommend all occasions
Rayyan Restaurant,This one of the best Somali and East African restaurant in downtown Edmonton and the owners and staff are great people welcoming.
Rayyan Restaurant,"I enjoyed the food , the atmosphere, the welcomeness from staff. So far the best restaurant that Ive ever been, I would come again for sure!"
Rayyan Restaurant,Bin eating here with family and we all enjoy coming. Customer service is great. The waiter treats you like family. I usually come on Eid or a family gathering.
Rayyan Restaurant,The food is super delicious. We always come here and the prices are very reasonable. Highly recommended ????
Rayyan Restaurant,"This is an amazing restaurant in Edmonton that i have been in it.
I am recommending every body who wants to eat agreat food.
Well done Rayyan Restaurant."
Rayyan Restaurant,Incredible experience! I cant wait to go back to try the lamb & goat! The vivid array of flavours and heartfelt hospitality by this sweet and welcoming family makes Rayyan my new Favourite Restaurant in Edmonton! *Ill be back this week!
Rayyan Restaurant,"The best restaurant in Edmonton hands down. The value for money, delicious meals, and amazing staff. Never disappoints."
Rayyan Restaurant,"We ordered from here yesterday . The food was absolutely AMAZING , large portions and very reasonably priced . Local family  run business who are super friendly . I know I will be ordering from here again and highly recommend the same for others . Thank you Rayyan Restaurant for the amazing meal !"
Rayyan Restaurant,"Its a great Halal resturant to visit best taste of East Africa you can get around downtown core. Vegetarian, meat , chicken, Samosas dine in order take out lots of sitting available family friendly on top its close to Altaqwa Mosque ??. Thanks for the fast service even at the rush hours."
Rayyan Restaurant,Great food. Great services kifah is the best service in there. He always make happy what a nice guy
Rayyan Restaurant,One of my favourite restaurants I've always felt welcome and well-taken care of here. Will happily go back again!
Rayyan Restaurant,"Above and beyond, one of best East African cuisine, very welcoming stff, will definitely recommend to get there and try it out"
Rayyan Restaurant,"The waiters here are very rude , I have waited for an hour to get served. Zero customer service there! . Please stay away from this restaurant specially on Friday!. There are alot of options and very good restaurant to consider around the area."
Rayyan Restaurant,"The best restaurant I have ever been to, delicious food with a good service??"
Rayyan Restaurant,"Very friendly, polite ,and very fair price,the manager personally came and greet us to see how we where enjoying the food."
Rayyan Restaurant,The food is very good and tasty ???? I recommend you guys to visit this restaurant
Rayyan Restaurant,They have wonderfull food and great customer service food was amazing and it came on time you should definitely stop by and get some food.
Rayyan Restaurant,The best restaurant in Edmonton hands down. The staff are amazing the food is incredible. Make sure you visit Rayyan restaurant.
Rayyan Restaurant,"Food is top notch Somali food. Not oily, very tasty and made fresh daily. Really liked coming here."
Rayyan Restaurant,"Everyone please go to Rayyan, the food was incredible and the atmosphere was very welcoming. We will definitely be back!"
Rayyan Restaurant,"I've eaten at many, many Somali restaurants, and this one is the best (and the best-looking). Plenty of options on the menu. All the usual Somali dishes are splendid eating, and it's great having classic Kenyan ugali. Generous portions, great prices, extremely friendly service. I've ordered takeout or dined at the restaurant at least a couple of dozen times. It's one of my favourite places ever, and is now my preferred spot for breakfast (and breakfast meetings)."
Rayyan Restaurant,It's really a nice place that I can recommend! The food and service are all good!
Rayyan Restaurant,Best East African food.excellent service. Excellent Atmosphere. Check it out
Rayyan Restaurant,This was super yummy - we've tried a few different east African restaurants in the area and this one was pretty dang good?? thanks for feeding us!
Rayyan Restaurant,Me and my friend ate a breakfast here today at this restaurant and what can I say it was delicious and we definitely enjoyed our food. Im so glad we have this place in Edmonton
Rayyan Restaurant,Best food ever????obsessed with the food ??
Rayyan Restaurant,The food was so delicious! The food is very flavourful and beautifully cooked. The restaurant is also very nice. Highly recommend!
Rayyan Restaurant,"Excellent!
Clean, friendly staff.
Food is always delicious.  (Breakfast / lunch"
Rayyan Restaurant,Very good food &service 21$ for classic meal I love their beef muscle
Rayyan Restaurant,Rayyan restaurant is amazing. The food is the best in the city. The owner and the staff are welcoming.
Rayyan Restaurant,"5/5 this place is great, had the lamb and 2 different chicken dishes as well as some mandazi bread, I got a ton of food for a really great price(portions are large)
I will 1000% come back and recommend to others

Edit: February 20th went to reorder, it says the restaurant is closed. I wonder why? I hope its not permanent"
Rayyan Restaurant,"We had a great time!!! so much food we almost exploded. You will not go home hungry
Heres our leftovers after we ate"
Rayyan Restaurant,Stopped in for lunch and had the whole deep fried fish with salad.  Best Ive had in a long time.  Very friendly service.  Will be back again very soon.
Rayyan Restaurant,"This is probably some of the best food you can get in Edmonton. Servings are delicious and plentiful. I would recommend for your self, friends and work lunches."
Rayyan Restaurant,"Really delicious Somalian food, probably the best In the city with minimal competition. We had the Beef, fish and steak with rice and they all were unique in their own way and also they have a great breakfast, The chief and his crew are Awesome!"
Rayyan Restaurant,Service was amazing and the food was delicious. They were very generous with portion sizes and complimentary dishes. Would strongly recommend to anyone interested in East African cuisine.
Rayyan Restaurant,"Good food, great service, and cleaner environment. Nice place for family gatherings, Nikah, and get together. I would recommend to family and friends"
Rayyan Restaurant,"Very good food and service,would totally recommend it to everyone."
Rayyan Restaurant,"The food is top notch quality, the service is amazing and the portion sizes huge! The chef came out and said hi to us and even gave us a treat at the end! You get drinks, soup and salad free with your meal! I am beyond satisfied with this place and will continue to come back!"
Rayyan Restaurant,"Bases are loaded and this spot was a grand slam. Service was fast, food was tasty and a little flair of the Somali touch."
Rayyan Restaurant,Very welcoming place. Organized well and food doesn't take very long to be served.
Rayyan Restaurant,Great Somalian food. Had the tilapia and the king fish and were amazing. Going back for sure.
Rayyan Restaurant,"My favourite restaurant in Edmonton, friendly people best customer service"
Rayyan Restaurant,"I ordered the lamb shank, rice, side salad & chapati.  The aromatics that blessed my nose when I received the food was unreal; I knew I was in for a treat. The lamb was so tender, flavourful and juicy, literally the best Ive ever had.  The rice was fragrant with perfect consistency, and complimented the lamb so well. The chapati was light, flakey and generously sized. By far the best Somali restaurant in Edmonton 10/10."
Rayyan Restaurant,It was amazing you can taste all the flavours. They put work in it.
Rayyan Restaurant,This restaurant looks nice and clean. The food was on point
Rayyan Restaurant,"Great experience! Wonderful staff, amazing hospitality and service. I highly recommend Rayyan Restaurant, for anyone looking to eat real East African cuisine. Flavours and taste similar to to that of the Horn of Africa! Great atmosphere and ambience, family friendly and great for big groups. Best salmon fish in the city hands down!"
Rayyan Restaurant,Is the best taste food in Edmonton try it out you wont gonna regret
Rayyan Restaurant,This restaurant I was eating HILIMA GOAT WLHI VERY GOOD AMD BIRIISA ??
Rayyan Restaurant,Best African cuisines and very patient friendly staff.
Rayyan Restaurant,"Amazing food, a very pleasant and great cook, great customer services"
Rayyan Restaurant,"Best taste food,wonderful people you should go and check it."
Rayyan Restaurant,Great place. Lots of extras and interesting menu. Huge portions for small dollars. And lovely staff. You won't be disappointed.
Rayyan Restaurant,"A lot of food, for the money. Great friendly people, clean, and great food. I'll be back for sure!"
Rayyan Restaurant,"Amazing food, good quantity and absolutely worth the price! We ordered 8 dishes and they came within 10 minutes of ordering. Amazing service, everyone was so kind! They attended to our needs and gave us 3 free drink refills without us having to ask. They also offered us 6 different complimentary freshly made donuts with our african tea. Definitely planning on becoming regulars!"
Rayyan Restaurant,Great place and great food. I was there June 2 2023.
Rayyan Restaurant,"Ever since African Safari shut down my husband and I have been in search for the classic Kutalayte Beef (its deep fried steak with onions and rice). We came here because we saw that they have deep fried beef on the menu! We were greeted by the chef's son, Muhammad, who was very kind and knew exactly what we wanted. They gave us a big jug of mango juice as well lol and Chef Nur came out personally to thank us and it turns out he used to be the head chef at the old restauraunt! Great vibes here, large proportions, cheap prices too!! ??"
Rayyan Restaurant,"The food is always so good. Especially the whole grilled fish, and the shrimp too. The staff is always so kind and friendly. The price is fair for all the food you get. Every time I come to Edmonton I have to go here."
Rayyan Restaurant,"Very good:)
Prices are very reasonable!
Staff are friendly location is good."
Rayyan Restaurant,"Amazing atmosphere, delicious food! If you love goat and lamb meat, this is the place to be."
Rayyan Restaurant,"Amazing food and atmosphere, the team that work here are great and the service is great. Always bring my family here to eat!"
Rayyan Restaurant,"Absolutely amazing, if you havent tried it, you simply have too!"
Rayyan Restaurant,"We went as a group of four and were able to sample several dishes. We tried porridge, omelet, lamb shank, lamb shoulder, diced chicken, samosas, rice and ugali. The food was delicious and the serving sizes were generous. The server and chef were friendly and approachable and explained what some of the dishes were. I highly recommend a visit."
Rayyan Restaurant,Excellent food the best restaurant for East Africans community
Rayyan Restaurant,Had the lamb shoulder with pasta. Very tender and flavorful. Can't wait to come back when they have goat! Soup and juice was a nice touch
Rayyan Restaurant,Outstanding! Had Lamb Shank and my dining partner had the Chicken Steak. It's quality food at affordable prices. We ate in - super friendly. Lot's of Skip and Uber orders happening. This will quickly become the best Somali/Kenyan menu in all of Edmonton.
Rayyan Restaurant,"I was amazed to visit this restaurant, Honestly it gave a Home like feeling and i even mentioned it to the brother Mohammed there, Allhamdulilah, their Hospitality is the best. Couldn't have asked for more. Ofcourse to top that off, the food is really good.  They serve soup to start and with every main dish they serve really good lemonade or Mango Juice to chose from."
Rayyan Restaurant,The food is delicious! The fried fish is a must-have!! Will definitely be coming back for more.
Rayyan Restaurant,"I ate here a couple times.
The staff are friendly and welcoming.
The food is delicious."
Rayyan Restaurant,"Just went out for supper there with my husband, the waiter was very nice and friendly and the food portions were very generous. Food was delicious, we ordered barbeque chicken with rice as well as the beef muscle with rice. These also came with the delicious chicken soup which they served as soon as we sat down. It was definitely way more than we could finish and our server gave us some complementary chapati bread which was very delicious. I really really liked their spicy green hot sauce which they gave me extra to take home lol. They also brought us a mango cheesecake with a scoop of vanilla ice cream and another type of cake for my husband with some ice cream which was also very nice and generous of them and it was very delicious. What a very great time and experience and highly recommend to anyone to try."
Rayyan Restaurant,Great restaurant just north of Downtown. The food is healthy and delicious and the prices are incredibly low for what you get. Interesting dishes like goat and whole fried fish. The staff are also warm and friendly people. I highly recommend a visit here.
Rayyan Restaurant,Ive come here only 4 times but the food here is immaculate! Great service from all employees and I make sure to tip them every time for such a great job they do! I always order the chicken suquuar and it is the best Ive ever had. Food tastes amazing. 10/10 for everything!
Rayyan Restaurant,"I've been going to this restaurant for the past 5 months. I just love it. Very good food, plenty of beverages, and if you ask nicely, they have a special cheesecake banana dessert which you can't buy anywhere else. My top favorite entrees are the lamb shank, the breaded sugar chicken, and the salmon. The rice is very flavorful, and I liked the spaghetti too. I go out once in a while for very nice food. But what makes Rayyan special is that it's the any occasion restaurant. It's affordable to go every day, and has a nice area for more formal occasions. I've held family dinners here with my grandma and uncle's family. And I've also brought co-workers and managers. As of this writing, I am going there again on Nov 26, 2021 to celebrate the retirement of my previous boss. Thanks Nor!"
Rayyan Restaurant,"one of the best restaurants in edmonton, the breakfast is amazing"
Rayyan Restaurant,"My wife and I were picking up some takeout from the All Happy Restaurant that is next door for the kids when I saw the restaurant. I wanted to try something different so I told my wife to wait while I went to go check out the menu. I went to the front where a really nice fella helped me out. He showed me the menu and I picked out some grilled beef with some rice and mixed vegetables. He offered me a seat to wait for my order so I obliged. He brought me out a complimentary bowl of soup that was delicious. What a nice thing to do. My food was ready in ten minutes. I paid my bill and he inquired in a really welcoming way how I had heard of the restaurant so I told him it was just by chance. He spoke to me in a way that made me feel really welcomed at the restaurant. I got home and had the food and it was awesome. The rice was perfect and the beef and vegetables came in a nice gravy that mixed with the rice was just the kind of home cooked taste that I needed in my food. The service from the gentleman and the food made my day. Oh yeah and the price was great. I would suggest for anyone to check the place out. The service, food, and price will not disapoint."
Rayyan Restaurant,"The Owner Noor is a super guy.
The food was awesome. People need to try the goat,  Amazing."
Rayyan Restaurant,"My husband and I truly enjoyed dining at Rayyan and we encourage you to visit this lovely restaurant in Edmonton, Alberta. The service is unmatched. The staff truly cares about your experience, did not hesitate making my tea just the way I like it. The food is absolutely amazing, everything we tasted melted in our mouths. Absolutely the best meal we had while in Edmonton . Highly recommend!"
Rayyan Restaurant,"Delicious food, welcoming atmosphere, huge portion, reasonable price.  The staff is very kind, and willing to go the extra mile to assure that you have a satisfactory experience. Gotta say i was immensely surprised by the amount of professionalism that came  with this restaurant and the decor was off the charts. You don't have to wait around. From the moment you walked in,  you'll be directed to a table and a menu is presented immediately.  when you phone in, to order a pick up, the food is ready the moment you walk through the doors. it's not loud or crowded.  and like many Somalian restaurants the staff are not yelling over each other's heads. everyone that was not  eating had their mask on. COVID protocols were in place.   Overall i am most definitely  pleased with the restaurant, the food and the wonderful, amazing staff."
Rayyan Restaurant,"Where can I start.. I mean, everything about this restaurant is amazing! From the customer service to the food and atmosphere. The Chef goes above and beyond for his customers and brings out the most delicious food you'll ever taste from the East! The flavours of the food is out of this world and I would highly recommend everyone to try them out. All the staff are super friendly and accommodating, being a family run business they make you feel like you are part of their family too. Mohamed, Yusuf & Abu made sure I felt comfortable and were super friendly! Such lovely people and a beautiful well thought out restaurant. Thank you for a lovely service and will definitely be coming back!"
Rayyan Restaurant,My first time to try their menu.  It was all worth it.  Very appetizing. And we'll serve and really delicious.  And very clean restaurant
Rayyan Restaurant,Best food in the city mansha Allah??
Rayyan Restaurant,"I was a kind of skeptical at first . This ( Rayyan) is my absolute favorite restaurant in city. The food is always fantastic and no matter what I order.  I am always delighted with my meal! The servers is also excellent and very efficient, that  the owner comes once in a while and ask you if you need anything more. That's why I visit  at least three times a week. And wouldnt hesitate to recommend to anyone looking for somewhere to eat in.
?? RAYYAN RESTAURANT IS THE PLACE ?"
Rayyan Restaurant,The best food for ever good servers
Rayyan Restaurant,"If you are in need of some good EAST AFRICAN FOOD. It's the place to go. The chapatis are the best. The samosas Kenyan style stuffed with meat and hot pepper damn.(make the putter filling a little bit thick).
Lamb shank the bomb. I am yet to try the famous lamb ribs . It seems to be a specialty as it's always done very fast."
Rayyan Restaurant,The best restaurant in the whole city delicious food ?? ??
Rayyan Restaurant,Best food & high quality costamer service
Rayyan Restaurant,"My first time trying my first time trying East African food and it was delicious! Pasta paired nice with the diced chicken. The attendant offered great customer service and menu suggestions.

BONUS...Mango Juice to wash it down ?? will definitely be making this"
Rayyan Restaurant,Best restaurant  I have ever been to highly recommend  you checking this place out!! So clean and the staff is always so amazing!
Rayyan Restaurant,Masha Allah beautiful Service and nice food
Rayyan Restaurant,"One of the best place to eat at around Edmonton. The food, the staff, the pace is amazing. If you havent visit Rayyan Restaurant yet, you are missing out."
Rayyan Restaurant,"10/10 service and delicious food.
Very generous and affordable pricing.
They also always, and I mean always, give something extra when I make an order through skip the dishes. I order from here almost weekly!"
Rayyan Restaurant,"We had a terrible experience over there.  The next day we got sick next day. The reviews were not real. When we showed the pics, none of the dish was there."
Rayyan Restaurant,"Amazing food, hospitality, and clean atmosphere. The people there were friendly with great smiles and this place made me feel like I was home. Definitely worth to visit."
Rayyan Restaurant,good service that place thanks for your help for everything
Rayyan Restaurant,Best Somali restaurant in town ????
Rayyan Restaurant,"Amazing food and very helpful staff, good food quantity and reasonable prices. I would highly recommend this restaurant."
Rayyan Restaurant,Great TASTY authentic food. Very clean eating! Different taste of variety from breakfast to late night dinner! Fabulous customer service. I am definitely a repetitive customer. Thank God for this place. Good pricing with BEST QUALITY food!
Rayyan Restaurant,amazing and must be tried. The food is so delicious and fresh. Proportions are so big and you wouldnt he able to finish it all. Customer service is incredible. Will repeat many times. Highly recommended.
Rayyan Restaurant,So flavorful! I came in famished and could only finish half of all the food I got! The prices are the best in town. Food is priced as if it's still 2006!
Rayyan Restaurant,It one of the best Somali restaurants
Rayyan Restaurant,This place was so good! The portion sizing are huge and the prices are very reasonable. The owners were very kind and generous. Definitely would recommend ??
Rayyan Restaurant,One of the best food I ever eat. The portion as way larger than their competitors. Perfect for me 10/10 ????
Rayyan Restaurant,"Really delicious Somalian food, probably the best In the city with minimal competition. We had the Beef, fish and steak with rice and they all were unique in their own way."
Rayyan Restaurant,"Rayyan restaurant is the best east African restaurant in Edmonton Alberta, I visited recently,.  Their food is the tastiest and most delicious ever. The staff are welcoming and friendly very quick service to the satisfaction can't wait to go again for dine in the experience is unforgettable????????????"
Rayyan Restaurant,It's very good resturant
Rayyan Restaurant,"Nice food, excellent service i did take out their combo for 4 enuf to feed 6
Oh and they provide free food for homeless wonderful gesture in my opinion it happened in front if my eyes"
Rayyan Restaurant,"Amazing food, great prices, the portions are are very generous.Their donuts are great. Great service as well! I recommend 10/10."
Rayyan Restaurant,Good food nice people Highly recommend
Rayyan Restaurant,"Having been kept by Covid from eating out as we used to, my wife and I got to do a lot of home cooking. We pretty much cut out going to restaurants. Because of that we became really picky the few times we went to a restaurant, or we bought take-out from one. We didnt want to eat in, or have take-out from, a so-so restaurant the few time we did either. One place, out of the very few, that has become our go-to restaurant for take-out, is Rayyan Restaurant, which is located in downtown Edmonton on 106 Avenue, just off 101 Street. The restaurant caters mostly Somali food. Were not new to restaurant Somali food. We used to help ourselves to it a lot but went off it for quite sometime. Then, not too too long ago, we happened to be driving along 101 Street across 106 Avenue when we spotted Rayyan Restaurant, which describes itself as serving East African food. We said, A new East African restaurant. I bet they serve Somali food. Lets try it out! We did and found the food to be better than much other Somali food we had had in the past  a variety of tasty, dishes in big portions served in a fast but friendly and professional manner. The owner, Noor, is engaging with a welcoming smile. He keeps a hands-on involvement on various tasks in the restaurants but still finds time for brief pleasant exchanges with customers. The restaurant operates 7 am to 10 pm, which means they must have lots of customers to be confident enough to be open for so many hours daily. Their confidence must come from their good food. We have tried mostly camel, lamb (shoulder and shank), beef, flavored rice and spaghetti, and chapati (flat bread); and all those dishes have been sumptuous. Rayyan also serves goat and chicken, which we havent try but plan to. They also serve breakfast, which we havent tried but we may just one day, out of curiosity. All in all, Rayyan is a Somali food restaurant I would recommend without hesitation to any one with a love for or curious about African food. Rayyan may be an excellent place for one to begin their African culinary journey."
Rayyan Restaurant,"I walked in after work and wow was I pleasantly surprised, the food is amazing as my first time trying East African food I will definitely recommend the pasta and meat option or soup which was 10 out of 10. The scenery is beautiful and very elegant while making me feeling at home another 10 out of 10. The icing on top was the service as the staff are super friendly and paid attention to all of my details 20 out of 10!!!!!"
Rayyan Restaurant,Amazing customer service and the best food. I really recommend this place to everyone.
Rayyan Restaurant,"This place was excellent! Provides excellent service, amazing portion sizes, the prices are reasonable, and the hospitality is immeasurable. Im glad I came!"
Rayyan Restaurant,Amazing food. Restaurant looks great and the prices are cheap. These people really make the effort and deserve all the praise.
Rayyan Restaurant,The food is exceptional and the service was over the top. Definitely recommend this place. Great family place.
Rayyan Restaurant,"The food is amazing,service is the best so far I have gotten,it is a family owned restaurant and family oriented. You need to try it once but once you try it you will be addicted to their amazing food.????"
Rayyan Restaurant,"Combination of food qualities and extraordinary customer services are what I personally experienced from Rayyan Restaurant??. Big spaces, Seating layout, immaculateness, and well oriented atmosphere with interior decorations would be noticeable as you enter into Rayyan Restaurant. And definitely,  getting warmest reception from its well trained/mindful employees would make you even more comfortable. I won't be shy to say that I've tried most of Rayyan Restaurant's menu and kept going back every week twice or more. I highly recommend my fellow edmontonians and visitors in our beloved city to pay a visit at Rayyan Restaurant.  Delivery is also available experiencing its delicious variety of dishes. You can view its manu online as well.
It's located in edmonton downtown core area..106 Ave/101St.  Almost 3 months passed by since my first visit at Rayyan restaurant.. What an amazing chefs, excellent customer services, tidiness and mouth- watering dishes! ?? ?? .
Love it  110% ?."
Rayyan Restaurant,Your service is great and the quality of the food is fabulous. Keep going
Rayyan Restaurant,"Fantastic meal! Delicious, prompt friendly service. Very ample portions. Highly recommend."
Rayyan Restaurant,Delicious food and great customer service is what Rayyan serve you on your table. Highly recommended for tasty African Cuisine!
Rayyan Restaurant,Such an amazing place. Yusuf was friendly and awesome. Delicious food in large portions at an affordable price. Will be coming back when we visit Edmonton again
Rayyan Restaurant,"I ordered from Uber eats and noticed they charged a 13% tax instead of 5%. Contacted Uber and was told that tax rate is determined by the restaurant. This is outright fraud from this restaurant! Guys check your receipts, not sure if they also charge 13% tax for dine in orders.

Also, their lamb shank is bone dry, not a drop of gravy."
Rayyan Restaurant,"Decided to trying something different, I scrolled and I scrolled through the web and came across the gorgeous  interior of Rayyan restaurant. Sat dan with home girl and muched on the thick delicious  grilled beef and many other delicacies  ?? will visit more in the future"
Rayyan Restaurant,Absolutely amazing food!
Rayyan Restaurant,delicious and huge portion size. One full meal is enough for 2 people
Rayyan Restaurant,Good service and good taste food
Rayyan Restaurant,The food is awesome and the people are very friendly defiantly come check it out if you want a delicious affordable meal!
Rayyan Restaurant,"Best food in Edmonton. They never disappoint, service is always great, the workers are really welcoming & the Chef is amazing! Will be back again"
Rayyan Restaurant,"Good food, ordered for 20ppl for family function while back. The food was ready on time, and it was more than enough. Noor prepared my ordered and he was friendly."
Rayyan Restaurant,Food and service wonderful.  Prices very reasonable.  A go to place for African food.  I will be going back!!
Rayyan Restaurant,Best restaurants of African food. Edmonton
Rayyan Restaurant,"Wonderful, Made to Order, Fresh and Fulling portions! What a meal is Meant 02 Be.  Comes with Salad, Soup, your choice of Juice??"
Rayyan Restaurant,"Amazing, authentic Somali food. Lamb shank was literally falling off the bone, so good! Generous portions and great hospitality."
Rayyan Restaurant,"The first time I went there it was amazing. From the guy at the front to the chef at the back. Today was totally different.  The service,  the guy forgot to bring us enough cutlery. No drink was offered, the food, was not appetizing."
Rayyan Restaurant,"Amazing food, great service! Would highly recommend going."
Rayyan Restaurant,"It's a very beautiful place and the service is amazing and a clean environment. The food is 10/10, the customer service is very welcoming and you have to see it for yourself."
Rayyan Restaurant,"What a lovely restaurant! The staff were kind and professional, the atmosphere amazing and the food... was.. IN-CRE-DIBLE!!!! Just yummy. Absolutely yummy."
Rayyan Restaurant,Very good food and hospitality
Rayyan Restaurant,"Exquisite cuisine
Portion size is more than filling
Id recommend if you need a hearty meal with welcoming customer service
Also the environment is culturally rich mixed with modern aesthetics"
Rayyan Restaurant,The best restaurant in Edmonton ??????
Rayyan Restaurant,Tried their ugali and beef.
Rayyan Restaurant,"Rayman Restaurant is amazing because
is the only Restaurant  opens 7am for breakfast  Thank you  Rayyan Restaurant ????"
Rayyan Restaurant,"Great customer service, very tasty food, clean and tidy. I would definitely recommend this place because now it's my favorite restaurant."
Rayyan Restaurant,"Best food in the city, awesome customer service and very friendly people??highly recommend ?"
Rayyan Restaurant,Food was amazing. The amount and freshness of it was superb. So worth your money.
Rayyan Restaurant,"Delicious food clean, welcoming atmosphere and cheap."
Rayyan Restaurant,Had a meet up with friends at the restaurant. The food and service was excellent. Highly recommended.
Rayyan Restaurant,"If there was an option for 6 Stars, that still would not do Justice for the Quality of food and level of service.   Rayyan was an accidental find for me and this is a true gem.   Rayyan is totally Next Level.  A must try."
Rayyan Restaurant,"so tasty i recomend this dish ????... this was amazing all the flavours come together so good.
thnks chef Noor"
Rayyan Restaurant,Amazing experience at this restaurant! From the food to the customer service. Definitely would recommend to others and will be coming back!!
Rayyan Restaurant,Best food and good service
Rayyan Restaurant,The food was amazing and service was wonderful! If we could give more than 5 stars we would have!
Rayyan Restaurant,Friendly and welcoming staff. Very clean & tidy place. The food was excellent!
Rayyan Restaurant,"So testy i recommend this dish ?????? this was amazing all the flavours came together so good,
Thanks Rayah Restaurant and chef Noor"
Rayyan Restaurant,The best east food in town
Rayyan Restaurant,"Went to Rayyan for a friends birthday dinner, the food was delicious and the service was excellent. Will definitely be eating here again, highly recommended."
Rayyan Restaurant,Great East African food I loved
Rayyan Restaurant,"Very nice restaurant, great food."
Rayyan Restaurant,This is a halal restaurants and its yummy. You must visit
Rayyan Restaurant,Very good restaurant
Rayyan Restaurant,"Absolutely amazing food, Im definitely coming back whenever I can. Awesome folks that work there too."
Rayyan Restaurant,delicious food.. best customer service . definitely will visit again
Rayyan Restaurant,The samosas and the whole fish are amazing.
Rayyan Restaurant,"The food is amazing!
Cant wait to come back and again for that fresh Mango juice & the tasty desserts"
Rayyan Restaurant,The food is amazing The service is fast and the food is good
Rayyan Restaurant,"Classical somali restaurant. Somali style food. Their tea reminded me of ""marka yari (when I was younger)."
Rayyan Restaurant,"A good restaurant is like a vacation; it transports you, and it becomes a lot more than just about the food. You guys go to check out ."
Rayyan Restaurant,"Great place, good food and cheap too, very homley feel, love this place"
Rayyan Restaurant,The best restaurant in Edmonton
Rayyan Restaurant,It is an amazing restaurant I love the food there and it's really clean and there is really good service
Rayyan Restaurant,"This spicy seafood spot have salmon, whole fish, king fish, shrimp is soooo marinated and tasty also ice cream flavor for desert etc"
Rayyan Restaurant,Excellent quality and servi
Rayyan Restaurant,Nice food and great service
Rayyan Restaurant,The best managed restaurant
Rayyan Restaurant,"Delicious food with amazing service, its simply the best place to invite delicacy for family and special friends"
Rayyan Restaurant,Great food and lovely staff! Will definitely be coming regularly in the future!.
Rayyan Restaurant,Good customer service Mohamed was very kind and welcoming. The whole fish was really amazing and delicious mashallah ??
Rayyan Restaurant,"Exquisite restaurant with a wide variety of foods and plenty of space to enjoy your time with you, your friends, and family!"
Rayyan Restaurant,BEST PLACE TO EAT WHEN UR HUNGRY AWSOME service and bomb prices 100% going here again so much food comes too
Rayyan Restaurant,Very nice place and the food is very tasty.  Size portions are quite large.
Rayyan Restaurant,Very Busy on Fridays but amazing food and service !!
Rayyan Restaurant,The best restaurant in edmonton
Rayyan Restaurant,"Good food, but the location is unsafe due to unwanted visitors near by."
Rayyan Restaurant,?? Best restaurant in the Edmonton I miss my home Kenya ???? Mombasa  best food ??
Rayyan Restaurant,Excellent customer service
Rayyan Restaurant,Best restaurant in the city for meat lovers ??
Rayyan Restaurant,We were charged differently than whats on the menu. Prices at check out were much higher than what was stated on the menu.
Rayyan Restaurant,"Portion size was great, the place was very clean too enjoyed my experience a lot"
Rayyan Restaurant,Mashallah amazing food amazing service very kind and clean place Id definitely recommend everyone
Rayyan Restaurant,Best food good service
Rayyan Restaurant,amazing and must be tried. The food is so delicious and fresh.
Rayyan Restaurant,Food was amazing and best customer service. Definitely recommend everyone trying this place.
Rayyan Restaurant,"The best food I have ever tasted in my entire life, Allahuma Barik!!!"
Rayyan Restaurant,High quality of service delicious food and i suggest for everyone.
Rayyan Restaurant,Best restaurant in town
Rayyan Restaurant,Great restaurant with amazing food.
Rayyan Restaurant,Food is very amazing!! Definitely will be here every week!
Rayyan Restaurant,Staff is so friendly and the food is amazing ?? ????
Rayyan Restaurant,"Best east African cuisine in edmonton, friendly staff and the food is amazing."
Rayyan Restaurant,Best ?? service and delicious breakfast
Rayyan Restaurant,It was delicious food and awesome service ????
Rayyan Restaurant,The best restaurant friendly staff and cleanliness of table service
Rayyan Restaurant,I love the portion & the environment at Rayyans by far the best place to dine in Edmonton!
Rayyan Restaurant,Great service and delicious food. Very friendly staff.
Rayyan Restaurant,Amazing food !
Rayyan Restaurant,The best african food I have tasted hands down!!! Five star from me!!
Rayyan Restaurant,Love their lamb and rice. Also the hot sauce ??????
Rayyan Restaurant,"The food was delicious, and it was a very clean restaurant."
Rayyan Restaurant,Great restaurant with great food.
Rayyan Restaurant,The best customer service in Edmonton. Im definitely going back over and over again!
Rayyan Restaurant,Amazing Food and Amazing Service!
Rayyan Restaurant,Perfect place and very tasty food.  THANK YOU !
Rayyan Restaurant,Amazing cook god bless theyre chefs
Rayyan Restaurant,Masha allah amazing food and excellence stuff
Rayyan Restaurant,Good & delicious food plus great customer Service.
Rayyan Restaurant,Delicious food and drinks
